date,siteID,plotID,individualID,taxonID,scientificName,recordedBy
2015-09-22,HARV,HARV_012,NEON.PLA.D01.HARV.03385,ACRU,Acer rubrum L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10422,PINUS,Pinus sp.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.09790,ILEX,Ilex sp.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-01,HARV,HARV_014,NEON.PLA.D01.HARV.09983,QUAL,Quercus alba L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-10-21,HARV,HARV_045,NEON.PLA.D01.HARV.10303,ACPE,Acer pensylvanicum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09941,HAVI4,Hamamelis virginiana L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.01436,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.02929,PIRI,Pinus rigida Mill.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-10-21,HARV,HARV_045,NEON.PLA.D01.HARV.10308,BELE,Betula lenta L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.09757,PIST,Pinus strobus L.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.09782,BELE,Betula lenta L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.02303,QUVE,Quercus velutina Lam.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09964,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.01789,QURU,Quercus rubra L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.01418,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-11-17,HARV,HARV_039,NEON.PLA.D01.HARV.10455,PIST,Pinus strobus L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.01175,PICEA,Picea sp.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.09748,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-17,HARV,HARV_025,NEON.PLA.D01.HARV.09772,BELE,Betula lenta L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.09785,ACSAS,Acer saccharum Marshall var. saccharum,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.01797,QURU,Quercus rubra L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-10-23,HARV,HARV_049,NEON.PLA.D01.HARV.10899,TSCA,Tsuga canadensis (L.) Carrière,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-29,HARV,HARV_024,NEON.PLA.D01.HARV.09535,ACRU,Acer rubrum L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-10-01,HARV,HARV_016,NEON.PLA.D01.HARV.09539,BEAL2,Betula alleghaniensis Britton,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-22,HARV,HARV_050,NEON.PLA.D01.HARV.10836,ACRU,Acer rubrum L.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-08-27,HARV,HARV_004,NEON.PLA.D01.HARV.09799,PIST,Pinus strobus L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-10-22,HARV,HARV_052,NEON.PLA.D01.HARV.10346,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.01176,QUAL,Quercus alba L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09739,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-10-08,HARV,HARV_037,NEON.PLA.D01.HARV.09555,TSCA,Tsuga canadensis (L.) Carrière,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-10-22,HARV,HARV_052,NEON.PLA.D01.HARV.10342,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.09508,PICEA,Picea sp.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09922,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.09719,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09994,BELE,Betula lenta L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09925,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09740,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-10-22,HARV,HARV_052,NEON.PLA.D01.HARV.10335,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09969,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-03,HARV,HARV_008,NEON.PLA.D01.HARV.09715,HAVI4,Hamamelis virginiana L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10428,ILEX,Ilex sp.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-23,HARV,HARV_049,NEON.PLA.D01.HARV.10900,VACO,Vaccinium corymbosum L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09950,PIST,Pinus strobus L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-08-27,HARV,HARV_004,NEON.PLA.D01.HARV.01913,CAOV2,Carya ovata (Mill.) K. Koch,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.01740,ACSAS,Acer saccharum Marshall var. saccharum,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09992,BELE,Betula lenta L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-11-05,HARV,HARV_033,NEON.PLA.D01.HARV.10861,RHODO,Rhododendron sp.,0BaChJNzD1Pxkb0KnkmK1zh8NvLNU8MM
2015-09-21,HARV,HARV_013,NEON.PLA.D01.HARV.09913,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-10-20,HARV,HARV_041,NEON.PLA.D01.HARV.10807,VILA11,Viburnum lantanoides Michx.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.09717,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-11-17,HARV,HARV_039,NEON.PLA.D01.HARV.10458,ACPE,Acer pensylvanicum L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-09-22,HARV,HARV_020,NEON.PLA.D01.HARV.09597,CACAV,Carpinus caroliniana Walter ssp. virginiana (Marshall) Furlow,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10420,FAGR,Fagus grandifolia Ehrh.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.09759,PIST,Pinus strobus L.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-09-22,HARV,HARV_020,NEON.PLA.D01.HARV.09582,CACAV,Carpinus caroliniana Walter ssp. virginiana (Marshall) Furlow,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-16,HARV,HARV_010,NEON.PLA.D01.HARV.09518,QURU,Quercus rubra L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09941,HAVI4,Hamamelis virginiana L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-14,HARV,HARV_001,NEON.PLA.D01.HARV.09794,PIST,Pinus strobus L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-09-17,HARV,HARV_008,NEON.PLA.D01.HARV.09523,BELE,Betula lenta L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09921,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-29,HARV,HARV_024,NEON.PLA.D01.HARV.09998,PIST,Pinus strobus L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-11-03,HARV,HARV_046,NEON.PLA.D01.HARV.10847,ILMU,"Ilex mucronata (L.) Powell, Savolainen & Andrews",9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-09-22,HARV,HARV_020,NEON.PLA.D01.HARV.09580,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-22,HARV,HARV_048,NEON.PLA.D01.HARV.10319,BELE,Betula lenta L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.01413,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-24,HARV,HARV_022,NEON.PLA.D01.HARV.01216,TSCA,Tsuga canadensis (L.) Carrière,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09934,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-16,HARV,HARV_010,NEON.PLA.D01.HARV.09515,PIST,Pinus strobus L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09990,ACRU,Acer rubrum L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.01154,QURU,Quercus rubra L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-03,HARV,HARV_008,NEON.PLA.D01.HARV.09709,BELE,Betula lenta L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-08-27,HARV,HARV_004,NEON.PLA.D01.HARV.09800,PIST,Pinus strobus L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09966,PRENA,Prenanthes sp.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.01415,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09930,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09965,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09994,BELE,Betula lenta L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.03116,PIRI,Pinus rigida Mill.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-17,HARV,HARV_008,NEON.PLA.D01.HARV.09526,PIST,Pinus strobus L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-10-21,HARV,HARV_045,NEON.PLA.D01.HARV.10305,PIST,Pinus strobus L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-01,HARV,HARV_021,NEON.PLA.D01.HARV.09556,PIST,Pinus strobus L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-08-27,HARV,HARV_004,NEON.PLA.D01.HARV.01916,ACRU,Acer rubrum L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.09766,BELE,Betula lenta L.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-10-01,HARV,HARV_016,NEON.PLA.D01.HARV.09543,ACRU,Acer rubrum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-20,HARV,HARV_041,NEON.PLA.D01.HARV.10805,KALMI,Kalmia sp.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-10-08,HARV,HARV_037,NEON.PLA.D01.HARV.09561,TSCA,Tsuga canadensis (L.) Carrière,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.09755,BELE,Betula lenta L.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.09763,PIST,Pinus strobus L.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.01500A,ACSAS,Acer saccharum Marshall var. saccharum,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.03107,BEPA,Betula papyrifera Marshall,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09948,PIST,Pinus strobus L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10431,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-26,HARV,HARV_047,NEON.PLA.D01.HARV.10353,QURU,Quercus rubra L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-22,HARV,HARV_050,NEON.PLA.D01.HARV.10835A,ACRU,Acer rubrum L.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-10-20,HARV,HARV_045,NEON.PLA.D01.HARV.09552,PIST,Pinus strobus L.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09951,CASTA,Castanea sp.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-11-13,HARV,HARV_034,NEON.PLA.D01.HARV.10875,TSCA,Tsuga canadensis (L.) Carrière,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-17,HARV,HARV_005,NEON.PLA.D01.HARV.09776,PIST,Pinus strobus L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-11-05,HARV,HARV_033,NEON.PLA.D01.HARV.05636A,ACRU,Acer rubrum L.,0BaChJNzD1Pxkb0KnkmK1zh8NvLNU8MM
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.02931,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-24,HARV,HARV_022,NEON.PLA.D01.HARV.01228,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-11-05,HARV,HARV_051,NEON.PLA.D01.HARV.10441,KALMI,Kalmia sp.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-09-22,HARV,HARV_020,NEON.PLA.D01.HARV.09533,CACAV,Carpinus caroliniana Walter ssp. virginiana (Marshall) Furlow,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-29,HARV,HARV_024,NEON.PLA.D01.HARV.09952,LYLI,Lyonia ligustrina (L.) DC.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.09506,PICEA,Picea sp.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-22,HARV,HARV_012,NEON.PLA.D01.HARV.09732,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10426,VACO,Vaccinium corymbosum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.09716,FAGR,Fagus grandifolia Ehrh.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09741,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-24,HARV,HARV_022,NEON.PLA.D01.HARV.01207,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.03109,QUAL,Quercus alba L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-10-22,HARV,HARV_048,NEON.PLA.D01.HARV.10315,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-22,HARV,HARV_052,NEON.PLA.D01.HARV.10341,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-17,HARV,HARV_025,NEON.PLA.D01.HARV.09769,BELE,Betula lenta L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.01179,QURU,Quercus rubra L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.09783,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-08,HARV,HARV_037,NEON.PLA.D01.HARV.09559,TSCA,Tsuga canadensis (L.) Carrière,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-11-05,HARV,HARV_033,NEON.PLA.D01.HARV.10864,TSCA,Tsuga canadensis (L.) Carrière,0BaChJNzD1Pxkb0KnkmK1zh8NvLNU8MM
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09942,HAVI4,Hamamelis virginiana L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-10-01,HARV,HARV_016,NEON.PLA.D01.HARV.09542,VACO,Vaccinium corymbosum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.01201,QUAL,Quercus alba L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-16,HARV,HARV_010,NEON.PLA.D01.HARV.09521,PIST,Pinus strobus L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-09-22,HARV,HARV_020,NEON.PLA.D01.HARV.09586,COCO6,Corylus cornuta Marshall,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-11-04,HARV,HARV_040,NEON.PLA.D01.HARV.10359,ILEX,Ilex sp.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.01414,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09943,KALMI,Kalmia sp.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-21,HARV,HARV_013,NEON.PLA.D01.HARV.09913,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10432,ACRU,Acer rubrum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-26,HARV,HARV_047,NEON.PLA.D01.HARV.10352,AMELA,Amelanchier sp.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-22,HARV,HARV_011,NEON.PLA.D01.HARV.09577,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.09791,ILEX,Ilex sp.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-01,HARV,HARV_014,NEON.PLA.D01.HARV.09986,QURU,Quercus rubra L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09996,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-11-05,HARV,HARV_033,NEON.PLA.D01.HARV.10858,TSCA,Tsuga canadensis (L.) Carrière,0BaChJNzD1Pxkb0KnkmK1zh8NvLNU8MM
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.01759,FRAM2,Fraxinus americana L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-22,HARV,HARV_020,NEON.PLA.D01.HARV.09583,CACAV,Carpinus caroliniana Walter ssp. virginiana (Marshall) Furlow,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-20,HARV,HARV_041,NEON.PLA.D01.HARV.10809,KALMI,Kalmia sp.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-24,HARV,HARV_022,NEON.PLA.D01.HARV.01220,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-11-12,HARV,HARV_039,NEON.PLA.D01.HARV.10449,QURU,Quercus rubra L.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-09-17,HARV,HARV_025,NEON.PLA.D01.HARV.09770,FRAM2,Fraxinus americana L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-10-01,HARV,HARV_014,NEON.PLA.D01.HARV.09978,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.03115,BEPA,Betula papyrifera Marshall,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.01485,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-11-05,HARV,HARV_051,NEON.PLA.D01.HARV.10440,KALMI,Kalmia sp.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09919,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.03112,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09969,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-10-21,HARV,HARV_038,NEON.PLA.D01.HARV.10823,TSCA,Tsuga canadensis (L.) Carrière,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.09792,BELE,Betula lenta L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-22,HARV,HARV_052,NEON.PLA.D01.HARV.10338,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-22,HARV,HARV_052,NEON.PLA.D01.HARV.10339,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.01204,QURU,Quercus rubra L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-11-13,HARV,HARV_034,NEON.PLA.D01.HARV.10877,TSCA,Tsuga canadensis (L.) Carrière,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-11-05,HARV,HARV_033,NEON.PLA.D01.HARV.05625A,ACRU,Acer rubrum L.,0BaChJNzD1Pxkb0KnkmK1zh8NvLNU8MM
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.09748,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.09762,BELE,Betula lenta L.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.03113,ACRU,Acer rubrum L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09997,BELE,Betula lenta L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-22,HARV,HARV_052,NEON.PLA.D01.HARV.10346,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.09503,PICEA,Picea sp.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-10-21,HARV,HARV_041,NEON.PLA.D01.HARV.09302A,TSCA,Tsuga canadensis (L.) Carrière,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-21,HARV,HARV_013,NEON.PLA.D01.HARV.09912,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09961,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-24,HARV,HARV_022,NEON.PLA.D01.HARV.01208,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-17,HARV,HARV_008,NEON.PLA.D01.HARV.01307,BELE,Betula lenta L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-10-23,HARV,HARV_049,NEON.PLA.D01.HARV.10894,TSCA,Tsuga canadensis (L.) Carrière,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10403,VACO,Vaccinium corymbosum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-02,HARV,HARV_043,NEON.PLA.D01.HARV.09553,TSCA,Tsuga canadensis (L.) Carrière,63K3cahhK6258zDq271pR2KY9oIvHFSG
